error report
==================================================

Total Top-1 Errors: 90857

1. Top-5 totally wrong class:
      misclassified as: Volvopluteus gloiocephalus: 2times
      misclassified as: Sarcomyxa serotina: 2times
      misclassified as: Suillus luteus: 2times
      misclassified as: Entoloma abortivum: 2times
      misclassified as: Leucoagaricus americanus: 1times
      misclassified as: Boletus rex-veris: 1times
      misclassified as: Tricholoma murrillianum: 1times
      misclassified as: Ganoderma curtisii: 1times
      misclassified as: Trametes versicolor: 1times
      misclassified as: Cantharellus cibarius: 1times
      misclassified as: Stropharia aeruginosa: 1times
      misclassified as: Trametes gibbosa: 1times
      misclassified as: Trametes betulina: 1times
      misclassified as: Tapinella atrotomentosa: 1times
      misclassified as: Fomitopsis mounceae: 1times
      misclassified as: Pleurotus pulmonarius: 1times
      misclassified as: Pleurotus ostreatus: 1times
      misclassified as: Imleria badia: 1times
      misclassified as: Bolbitius titubans: 1times
      misclassified as: Suillus granulatus: 1times

   Phellinus igniarius:
      misclassified as: Sarcomyxa serotina: 29times
      misclassified as: Coprinopsis atramentaria: 19times
      misclassified as: Coprinellus micaceus: 18times
      misclassified as: Boletus pallidus: 15times
      misclassified as: Fomitopsis betulina: 11times
      misclassified as: Fomitopsis mounceae: 11times
      misclassified as: Fomitopsis pinicola: 9times
      misclassified as: Retiboletus ornatipes: 9times
      misclassified as: Lactarius turpis: 8times
      misclassified as: Paxillus involutus: 8times
      misclassified as: Pleurotus ostreatus: 7times
      misclassified as: Apioperdon pyriforme: 7times
      misclassified as: Lycoperdon pyriforme: 7times
      misclassified as: Fomes fomentarius: 6times
      misclassified as: Lycoperdon perlatum: 6times
      misclassified as: Lactarius torminosus: 5times
      misclassified as: Trametes hirsuta: 5times
      misclassified as: Trichaptum biforme: 5times
      misclassified as: Cerioporus squamosus: 4times
      misclassified as: Entoloma abortivum: 4times
      misclassified as: Boletus reticulatus: 3times
      misclassified as: Trametes betulina: 3times
      misclassified as: Trametes gibbosa: 3times
      misclassified as: Ganoderma applanatum: 3times
      misclassified as: Pleurotus pulmonarius: 2times
      misclassified as: Tylopilus rubrobrunneus: 2times
      misclassified as: Phellinus tremulae: 2times
      misclassified as: Trametes versicolor: 2times
      misclassified as: Trametes ochracea: 2times
      misclassified as: Lactarius deliciosus: 2times
      misclassified as: Tylopilus felleus: 2times
      misclassified as: Leccinum versipelle: 2times
      misclassified as: Tapinella atrotomentosa: 2times
      misclassified as: Leccinum scabrum: 1times
      misclassified as: Panaeolus papilionaceus: 1times
      misclassified as: Leccinum albostipitatum: 1times
      misclassified as: Ganoderma curtisii: 1times
      misclassified as: Stropharia aeruginosa: 1times
      misclassified as: Imleria badia: 1times
      misclassified as: Bjerkandera adusta: 1times
      misclassified as: Stereum hirsutum: 1times
      misclassified as: Flammulina velutipes: 1times
      misclassified as: Psathyrella candolleana: 1times
      misclassified as: Stereum ostrea: 1times
      misclassified as: Coprinellus disseminatus: 1times

   Phellinus tremulae:
      misclassified as: Phellinus igniarius: 17times
      misclassified as: Fomitopsis betulina: 17times
      misclassified as: Fomitopsis pinicola: 17times
      misclassified as: Fomes fomentarius: 15times
      misclassified as: Trametes hirsuta: 10times
      misclassified as: Fomitopsis mounceae: 8times
      misclassified as: Phaeophyscia orbicularis: 7times
      misclassified as: Vulpicida pinastri: 6times
      misclassified as: Xanthoria parietina: 6times
      misclassified as: Calycina citrina: 5times
      misclassified as: Inonotus obliquus: 4times
      misclassified as: Ischnoderma resinosum: 2times
      misclassified as: Stereum hirsutum: 2times
      misclassified as: Cryptoporus volvatus: 2times
      misclassified as: Physcia adscendens: 2times
      misclassified as: Gloeophyllum sepiarium: 2times
      misclassified as: Merulius tremellosus: 1times
      misclassified as: Sarcomyxa serotina: 1times
      misclassified as: Tapinella atrotomentosa: 1times
      misclassified as: Trametes versicolor: 1times
      misclassified as: Bjerkandera adusta: 1times
      misclassified as: Crucibulum laeve: 1times
      misclassified as: Phlebia radiata: 1times
      misclassified as: Calocera viscosa: 1times

   Phlebia radiata:
      misclassified as: Xanthoria parietina: 35times
      misclassified as: Physcia adscendens: 30times
      misclassified as: Nectria cinnabarina: 28times
      misclassified as: Parmelia sulcata: 22times
      misclassified as: Calycina citrina: 17times
      misclassified as: Phaeophyscia orbicularis: 12times
      misclassified as: Daedaleopsis confragosa: 12times
      misclassified as: Phlebia tremellosa: 12times
      misclassified as: Stereum hirsutum: 11times
      misclassified as: Merulius tremellosus: 10times
      misclassified as: Bjerkandera adusta: 7times
      misclassified as: Chondrostereum purpureum: 6times
      misclassified as: Rhytisma acerinum: 6times
      misclassified as: Daedaleopsis tricolor: 6times
      misclassified as: Laetiporus sulphureus: 5times
      misclassified as: Gloeophyllum sepiarium: 4times
      misclassified as: Tapinella atrotomentosa: 4times
      misclassified as: Vulpicida pinastri: 4times
      misclassified as: Ischnoderma resinosum: 3times
      misclassified as: Panellus stipticus: 3times
      misclassified as: Phaeolus schweinitzii: 3times
      misclassified as: Flammulina velutipes: 3times
      misclassified as: Hypogymnia physodes: 3times
      misclassified as: Inonotus obliquus: 2times
      misclassified as: Cetraria islandica: 2times
      misclassified as: Stereum ostrea: 2times
      misclassified as: Pseudevernia furfuracea: 2times
      misclassified as: Graphis scripta: 2times
      misclassified as: Tremella mesenterica: 2times
      misclassified as: Crucibulum laeve: 2times
      misclassified as: Phyllotopsis nidulans: 1times
      misclassified as: Sarcomyxa serotina: 1times
      misclassified as: Lobaria pulmonaria: 1times
      misclassified as: Trichaptum biforme: 1times
      misclassified as: Trametes gibbosa: 1times
      misclassified as: Cerioporus squamosus: 1times
      misclassified as: Schizophyllum commune: 1times
      misclassified as: Gyromitra esculenta: 1times
      misclassified as: Pholiota aurivella: 1times
      misclassified as: Gyromitra infula: 1times
      misclassified as: Trametes ochracea: 1times
      misclassified as: Lactarius turpis: 1times
      misclassified as: Phellinus tremulae: 1times
      misclassified as: Cryptoporus volvatus: 1times
      misclassified as: Lycogala epidendrum: 1times

   Phlebia tremellosa:
      misclassified as: Merulius tremellosus: 34times
      misclassified as: Trametes betulina: 19times
      misclassified as: Entoloma abortivum: 19times
      misclassified as: Ischnoderma resinosum: 18times
      misclassified as: Trametes ochracea: 17times
      misclassified as: Tricholoma murrillianum: 17times
      misclassified as: Bjerkandera adusta: 16times
      misclassified as: Pleurotus pulmonarius: 14times
      misclassified as: Trametes gibbosa: 13times
      misclassified as: Schizophyllum commune: 12times
      misclassified as: Trametes hirsuta: 12times
      misclassified as: Stereum hirsutum: 12times
      misclassified as: Hericium erinaceus: 11times
      misclassified as: Cerioporus squamosus: 10times
      misclassified as: Hericium coralloides: 9times
      misclassified as: Daedaleopsis confragosa: 9times
      misclassified as: Pleurotus ostreatus: 8times
      misclassified as: Gloeophyllum sepiarium: 7times
      misclassified as: Panellus stipticus: 7times
      misclassified as: Fomitopsis mounceae: 7times
      misclassified as: Amanita velosa: 7times
      misclassified as: Trametes versicolor: 6times
      misclassified as: Grifola frondosa: 6times
      misclassified as: Stereum ostrea: 6times
      misclassified as: Chlorophyllum molybdites: 5times
      misclassified as: Coprinellus disseminatus: 5times
      misclassified as: Amanita amerirubescens: 5times
      misclassified as: Agaricus xanthodermus: 4times
      misclassified as: Fomitopsis betulina: 4times
      misclassified as: Amanita calyptroderma: 4times
      misclassified as: Chondrostereum purpureum: 4times
      misclassified as: Phlebia radiata: 4times
      misclassified as: Sarcomyxa serotina: 3times
      misclassified as: Fomitopsis pinicola: 3times
      misclassified as: Tapinella atrotomentosa: 3times
      misclassified as: Peltigera praetextata: 3times
      misclassified as: Tricholomopsis rutilans: 3times
      misclassified as: Coprinellus micaceus: 3times
      misclassified as: Psathyrella candolleana: 3times
      misclassified as: Amanita persicina: 3times
      misclassified as: Chlorophyllum brunneum: 2times
      misclassified as: Trichaptum biforme: 2times
      misclassified as: Leucoagaricus americanus: 2times
      misclassified as: Agaricus augustus: 2times
      misclassified as: Cryptoporus volvatus: 2times
      misclassified as: Laetiporus sulphureus: 2times
      misclassified as: Peltigera aphthosa: 2times
      misclassified as: Phyllotopsis nidulans: 2times
      misclassified as: Amanita augusta: 2times
      misclassified as: Hypholoma fasciculare: 2times
      misclassified as: Volvopluteus gloiocephalus: 2times
      misclassified as: Amanita brunnescens: 2times
      misclassified as: Apioperdon pyriforme: 2times
      misclassified as: Daedaleopsis tricolor: 2times
      misclassified as: Cladonia stellaris: 1times
      misclassified as: Pseudohydnum gelatinosum: 1times
      misclassified as: Phaeolus schweinitzii: 1times
      misclassified as: Tremella mesenterica: 1times
      misclassified as: Hygrophoropsis aurantiaca: 1times
      misclassified as: Lactarius torminosus: 1times
      misclassified as: Leucoagaricus leucothites: 1times
      misclassified as: Cetraria islandica: 1times
      misclassified as: Gyromitra gigas: 1times
      misclassified as: Armillaria tabescens: 1times
      misclassified as: Gyromitra esculenta: 1times
      misclassified as: Amanita rubescens: 1times
      misclassified as: Amanita phalloides: 1times
      misclassified as: Platismatia glauca: 1times
      misclassified as: Gymnopilus luteofolius: 1times
      misclassified as: Coprinus comatus: 1times
      misclassified as: Coltricia perennis: 1times
      misclassified as: Amanita citrina: 1times
      misclassified as: Armillaria mellea: 1times
      misclassified as: Lycoperdon pyriforme: 1times
      misclassified as: Cantharellus cibarius: 1times
      misclassified as: Flammulina velutipes: 1times

   Pholiota aurivella:
      misclassified as: Suillus granulatus: 18times
      misclassified as: Sarcomyxa serotina: 16times
      misclassified as: Paxillus involutus: 14times
      misclassified as: Flammulina velutipes: 12times
      misclassified as: Suillus luteus: 12times
      misclassified as: Suillus grevillei: 8times
      misclassified as: Tricholomopsis rutilans: 7times
      misclassified as: Amanita persicina: 6times
      misclassified as: Kuehneromyces mutabilis: 6times
      misclassified as: Suillus americanus: 5times
      misclassified as: Armillaria tabescens: 4times
      misclassified as: Laetiporus sulphureus: 4times
      misclassified as: Cantharellus cibarius: 4times
      misclassified as: Suillus spraguei: 4times
      misclassified as: Pholiota squarrosa: 4times
      misclassified as: Pleurotus ostreatus: 3times
      misclassified as: Cryptoporus volvatus: 3times
      misclassified as: Daedaleopsis confragosa: 3times
      misclassified as: Tapinella atrotomentosa: 3times
      misclassified as: Omphalotus olivascens: 3times
      misclassified as: Omphalotus illudens: 3times
      misclassified as: Amanita augusta: 3times
      misclassified as: Galerina marginata: 3times
      misclassified as: Imleria badia: 3times
      misclassified as: Hypholoma lateritium: 3times
      misclassified as: Amanita flavoconia: 3times
      misclassified as: Gymnopilus luteofolius: 2times
      misclassified as: Fomitopsis betulina: 2times
      misclassified as: Gloeophyllum sepiarium: 2times
      misclassified as: Hypomyces lactifluorum: 2times
      misclassified as: Cantharellus californicus: 2times
      misclassified as: Agaricus augustus: 2times
      misclassified as: Hygrophoropsis aurantiaca: 2times
      misclassified as: Amanita pantherina: 2times
      misclassified as: Crucibulum laeve: 2times
      misclassified as: Hypholoma fasciculare: 2times
      misclassified as: Phlebia radiata: 2times
      misclassified as: Armillaria borealis: 2times
      misclassified as: Amanita rubescens: 2times
      misclassified as: Vulpicida pinastri: 2times
      misclassified as: Armillaria mellea: 1times
      misclassified as: Amanita phalloides: 1times
      misclassified as: Leucoagaricus americanus: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Chlorophyllum molybdites: 1times
      misclassified as: Bolbitius titubans: 1times
      misclassified as: Cantharellus cinnabarinus: 1times
      misclassified as: Tremella mesenterica: 1times
      misclassified as: Verpa bohemica: 1times
      misclassified as: Fomitopsis pinicola: 1times
      misclassified as: Amanita muscaria: 1times
      misclassified as: Fomitopsis mounceae: 1times
      misclassified as: Amanita amerirubescens: 1times
      misclassified as: Stereum hirsutum: 1times
      misclassified as: Xanthoria parietina: 1times
      misclassified as: Leccinum versipelle: 1times
      misclassified as: Phellinus igniarius: 1times
      misclassified as: Coprinellus micaceus: 1times
      misclassified as: Pleurotus pulmonarius: 1times
      misclassified as: Graphis scripta: 1times
      misclassified as: Inonotus obliquus: 1times
      misclassified as: Phaeolus schweinitzii: 1times
      misclassified as: Rhytisma acerinum: 1times
      misclassified as: Lycoperdon perlatum: 1times
      misclassified as: Cerioporus squamosus: 1times

   Pholiota squarrosa:
      misclassified as: Armillaria tabescens: 1times
      misclassified as: Panellus stipticus: 1times
      misclassified as: Merulius tremellosus: 1times
      misclassified as: Cerioporus squamosus: 1times
      misclassified as: Armillaria mellea: 1times
      misclassified as: Amanita amerirubescens: 1times
      misclassified as: Amanita rubescens: 1times
      misclassified as: Amanita persicina: 1times
      misclassified as: Amanita pantherina: 1times
      misclassified as: Agaricus augustus: 1times
      misclassified as: Bolbitius titubans: 1times
      misclassified as: Gliophorus psittacinus: 1times
      misclassified as: Psathyrella candolleana: 1times
      misclassified as: Tricholomopsis rutilans: 1times
      misclassified as: Coprinopsis lagopus: 1times
      misclassified as: Hericium coralloides: 1times
      misclassified as: Schizophyllum commune: 1times
      misclassified as: Lycoperdon perlatum: 1times
      misclassified as: Lycoperdon pyriforme: 1times
      misclassified as: Hericium erinaceus: 1times

   Phyllotopsis nidulans:
      misclassified as: Armillaria mellea: 31times
      misclassified as: Flammulina velutipes: 26times
      misclassified as: Armillaria tabescens: 26times
      misclassified as: Panellus stipticus: 23times
      misclassified as: Cryptoporus volvatus: 23times
      misclassified as: Sarcomyxa serotina: 22times
      misclassified as: Omphalotus olivascens: 20times
      misclassified as: Laetiporus sulphureus: 19times
      misclassified as: Pholiota aurivella: 19times
      misclassified as: Trametes gibbosa: 18times
      misclassified as: Pleurotus ostreatus: 17times
      misclassified as: Pholiota squarrosa: 17times
      misclassified as: Fomitopsis betulina: 17times
      misclassified as: Armillaria borealis: 16times
      misclassified as: Omphalotus illudens: 15times
      misclassified as: Galerina marginata: 15times
      misclassified as: Gymnopilus luteofolius: 14times
      misclassified as: Phaeolus schweinitzii: 14times
      misclassified as: Hygrophoropsis aurantiaca: 12times
      misclassified as: Pleurotus pulmonarius: 12times
      misclassified as: Cantharellus californicus: 12times
      misclassified as: Gloeophyllum sepiarium: 11times
      misclassified as: Ischnoderma resinosum: 11times
      misclassified as: Fomitopsis mounceae: 11times
      misclassified as: Trametes hirsuta: 11times
      misclassified as: Tapinella atrotomentosa: 10times
      misclassified as: Volvopluteus gloiocephalus: 8times
      misclassified as: Kuehneromyces mutabilis: 8times
      misclassified as: Trametes betulina: 8times
      misclassified as: Tricholomopsis rutilans: 7times
      misclassified as: Grifola frondosa: 7times
      misclassified as: Stereum hirsutum: 7times
      misclassified as: Psilocybe cyanescens: 7times
      misclassified as: Ganoderma curtisii: 7times
      misclassified as: Hypholoma fasciculare: 7times
      misclassified as: Trametes ochracea: 6times
      misclassified as: Ganoderma tsugae: 5times
      misclassified as: Entoloma abortivum: 4times
      misclassified as: Cerioporus squamosus: 4times
      misclassified as: Merulius tremellosus: 3times
      misclassified as: Pseudohydnum gelatinosum: 3times
      misclassified as: Phlebia tremellosa: 3times
      misclassified as: Psathyrella candolleana: 3times
      misclassified as: Fomitopsis pinicola: 3times
      misclassified as: Lactarius deliciosus: 3times
      misclassified as: Amanita velosa: 3times
      misclassified as: Tricholoma murrillianum: 2times
      misclassified as: Mycena leaiana: 2times
      misclassified as: Boletus pallidus: 2times
      misclassified as: Stropharia ambigua: 2times
      misclassified as: Paxillus involutus: 2times
      misclassified as: Lactarius torminosus: 2times
      misclassified as: Crucibulum laeve: 2times
      misclassified as: Daedaleopsis confragosa: 2times
      misclassified as: Xanthoria parietina: 1times
      misclassified as: Phlebia radiata: 1times
      misclassified as: Cantharellus cibarius: 1times
      misclassified as: Clitocybe nuda: 1times
      misclassified as: Bjerkandera adusta: 1times
      misclassified as: Amanita augusta: 1times
      misclassified as: Lycoperdon pyriforme: 1times
      misclassified as: Tylopilus felleus: 1times
      misclassified as: Agaricus augustus: 1times
      misclassified as: Sarcoscypha austriaca: 1times
      misclassified as: Suillus granulatus: 1times
      misclassified as: Amanita persicina: 1times
      misclassified as: Amanita muscaria: 1times
      misclassified as: Lycoperdon perlatum: 1times
      misclassified as: Coprinellus micaceus: 1times
      misclassified as: Cantharellus cinnabarinus: 1times
      misclassified as: Hypholoma lateritium: 1times
      misclassified as: Ganoderma oregonense: 1times
      misclassified as: Leccinum versipelle: 1times
      misclassified as: Calycina citrina: 1times
      misclassified as: Trametes versicolor: 1times

   Physcia adscendens:
      misclassified as: Hypogymnia physodes: 16times
      misclassified as: Graphis scripta: 16times
      misclassified as: Fomes fomentarius: 15times
      misclassified as: Bjerkandera adusta: 13times
      misclassified as: Phaeophyscia orbicularis: 13times
      misclassified as: Phlebia radiata: 13times
      misclassified as: Rhytisma acerinum: 12times
      misclassified as: Parmelia sulcata: 11times
      misclassified as: Pseudevernia furfuracea: 11times
      misclassified as: Peltigera praetextata: 10times
      misclassified as: Inonotus obliquus: 10times
      misclassified as: Platismatia glauca: 9times
      misclassified as: Coprinopsis lagopus: 9times
      misclassified as: Urnula craterium: 7times
      misclassified as: Peltigera aphthosa: 6times
      misclassified as: Daedaleopsis confragosa: 6times
      misclassified as: Fomitopsis pinicola: 6times
      misclassified as: Cetraria islandica: 5times
      misclassified as: Sarcoscypha austriaca: 5times
      misclassified as: Lobaria pulmonaria: 4times
      misclassified as: Grifola frondosa: 3times
      misclassified as: Crucibulum laeve: 3times
      misclassified as: Schizophyllum commune: 3times
      misclassified as: Coprinus comatus: 3times
      misclassified as: Calycina citrina: 2times
      misclassified as: Vulpicida pinastri: 2times
      misclassified as: Stereum hirsutum: 2times
      misclassified as: Phallus impudicus: 2times
      misclassified as: Coprinopsis atramentaria: 2times
      misclassified as: Tremella mesenterica: 1times
      misclassified as: Calocera viscosa: 1times
      misclassified as: Xanthoria parietina: 1times
      misclassified as: Cantharellus californicus: 1times
      misclassified as: Trichaptum biforme: 1times
      misclassified as: Chondrostereum purpureum: 1times
      misclassified as: Evernia mesomorpha: 1times
      misclassified as: Chlorophyllum brunneum: 1times
      misclassified as: Phellinus igniarius: 1times
      misclassified as: Cladonia rangiferina: 1times
      misclassified as: Evernia prunastri: 1times

   Platismatia glauca:
      misclassified as: Hypogymnia physodes: 19times
      misclassified as: Phaeophyscia orbicularis: 17times
      misclassified as: Physcia adscendens: 16times
      misclassified as: Parmelia sulcata: 15times
      misclassified as: Pseudevernia furfuracea: 12times
      misclassified as: Lobaria pulmonaria: 11times
      misclassified as: Vulpicida pinastri: 8times
      misclassified as: Peltigera aphthosa: 6times
      misclassified as: Peltigera praetextata: 5times
      misclassified as: Cladonia fimbriata: 5times
      misclassified as: Evernia prunastri: 4times
      misclassified as: Cetraria islandica: 3times
      misclassified as: Stropharia aeruginosa: 2times
      misclassified as: Bjerkandera adusta: 1times
      misclassified as: Chondrostereum purpureum: 1times
      misclassified as: Grifola frondosa: 1times
      misclassified as: Trichaptum biforme: 1times
      misclassified as: Evernia mesomorpha: 1times
      misclassified as: Artomyces pyxidatus: 1times
      misclassified as: Hericium coralloides: 1times

   Pleurotus ostreatus:
      misclassified as: Sarcomyxa serotina: 49times
      misclassified as: Fomitopsis betulina: 34times
      misclassified as: Daedaleopsis confragosa: 26times
      misclassified as: Pleurotus pulmonarius: 24times
      misclassified as: Entoloma abortivum: 21times
      misclassified as: Fomitopsis pinicola: 16times
      misclassified as: Ganoderma applanatum: 14times
      misclassified as: Ganoderma curtisii: 13times
      misclassified as: Pseudohydnum gelatinosum: 13times
      misclassified as: Clitocybe nuda: 12times
      misclassified as: Clitocybe nebularis: 12times
      misclassified as: Tapinella atrotomentosa: 12times
      misclassified as: Paxillus involutus: 12times
      misclassified as: Bjerkandera adusta: 12times
      misclassified as: Chlorophyllum molybdites: 10times
      misclassified as: Lepista nuda: 9times
      misclassified as: Fomitopsis mounceae: 9times
      misclassified as: Armillaria tabescens: 9times
      misclassified as: Agaricus xanthodermus: 9times
      misclassified as: Volvopluteus gloiocephalus: 8times
      misclassified as: Leucoagaricus leucothites: 8times
      misclassified as: Psathyrella candolleana: 7times
      misclassified as: Armillaria mellea: 7times
      misclassified as: Galerina marginata: 7times
      misclassified as: Lycoperdon pyriforme: 7times
      misclassified as: Flammulina velutipes: 7times
      misclassified as: Daedaleopsis tricolor: 7times
      misclassified as: Panellus stipticus: 6times
      misclassified as: Apioperdon pyriforme: 6times
      misclassified as: Lycogala epidendrum: 6times
      misclassified as: Bolbitius titubans: 5times
      misclassified as: Grifola frondosa: 5times
      misclassified as: Imleria badia: 4times
      misclassified as: Tricholomopsis rutilans: 4times
      misclassified as: Coprinopsis atramentaria: 4times
      misclassified as: Amanita velosa: 4times
      misclassified as: Tylopilus felleus: 4times
      misclassified as: Ischnoderma resinosum: 4times
      misclassified as: Ganoderma tsugae: 4times
      misclassified as: Lactarius turpis: 4times
      misclassified as: Phellinus igniarius: 3times
      misclassified as: Phellinus tremulae: 3times
      misclassified as: Chlorophyllum brunneum: 3times
      misclassified as: Leucoagaricus americanus: 3times
      misclassified as: Armillaria borealis: 3times
      misclassified as: Tremella mesenterica: 3times
      misclassified as: Laccaria ochropurpurea: 2times
      misclassified as: Merulius tremellosus: 2times
      misclassified as: Agaricus augustus: 2times
      misclassified as: Tylopilus rubrobrunneus: 2times
      misclassified as: Hygrophoropsis aurantiaca: 2times
      misclassified as: Tricholoma murrillianum: 2times
      misclassified as: Cryptoporus volvatus: 2times
      misclassified as: Ganoderma oregonense: 2times
      misclassified as: Trametes gibbosa: 2times
      misclassified as: Psilocybe ovoideocystidiata: 2times
      misclassified as: Amanita pantherina: 2times
      misclassified as: Hericium erinaceus: 1times
      misclassified as: Hericium coralloides: 1times
      misclassified as: Amanita calyptroderma: 1times
      misclassified as: Hypholoma lateritium: 1times
      misclassified as: Hypholoma fasciculare: 1times
      misclassified as: Cerioporus squamosus: 1times
      misclassified as: Coprinopsis lagopus: 1times
      misclassified as: Coprinellus micaceus: 1times
      misclassified as: Stropharia aeruginosa: 1times
      misclassified as: Cantharellus californicus: 1times
      misclassified as: Phyllotopsis nidulans: 1times
      misclassified as: Psilocybe caerulescens: 1times
      misclassified as: Trametes hirsuta: 1times
      misclassified as: Pholiota squarrosa: 1times
      misclassified as: Kuehneromyces mutabilis: 1times
      misclassified as: Omphalotus illudens: 1times

   Pleurotus pulmonarius:
      misclassified as: Cerioporus squamosus: 48times
      misclassified as: Daedaleopsis confragosa: 37times
      misclassified as: Fomitopsis betulina: 25times
      misclassified as: Artomyces pyxidatus: 25times
      misclassified as: Armillaria borealis: 24times
      misclassified as: Fomitopsis pinicola: 22times
      misclassified as: Fomes fomentarius: 21times
      misclassified as: Ganoderma applanatum: 19times
      misclassified as: Trametes betulina: 19times
      misclassified as: Trametes ochracea: 17times
      misclassified as: Sarcomyxa serotina: 15times
      misclassified as: Entoloma abortivum: 14times
      misclassified as: Apioperdon pyriforme: 14times
      misclassified as: Fomitopsis mounceae: 13times
      misclassified as: Laccaria ochropurpurea: 10times
      misclassified as: Laetiporus sulphureus: 9times
      misclassified as: Leucoagaricus leucothites: 8times
      misclassified as: Pleurotus ostreatus: 8times
      misclassified as: Ganoderma tsugae: 8times
      misclassified as: Cryptoporus volvatus: 7times
      misclassified as: Hericium coralloides: 6times
      misclassified as: Boletus pallidus: 6times
      misclassified as: Tapinella atrotomentosa: 6times
      misclassified as: Armillaria tabescens: 5times
      misclassified as: Tylopilus rubrobrunneus: 5times
      misclassified as: Phallus impudicus: 5times
      misclassified as: Phellinus igniarius: 4times
      misclassified as: Clitocybe nebularis: 4times
      misclassified as: Merulius tremellosus: 4times
      misclassified as: Armillaria mellea: 4times
      misclassified as: Leucoagaricus americanus: 4times
      misclassified as: Chondrostereum purpureum: 4times
      misclassified as: Ganoderma curtisii: 3times
      misclassified as: Psathyrella candolleana: 3times
      misclassified as: Agaricus xanthodermus: 3times
      misclassified as: Hericium erinaceus: 3times
      misclassified as: Tricholoma murrillianum: 3times
      misclassified as: Chlorophyllum molybdites: 3times
      misclassified as: Trichaptum biforme: 3times
      misclassified as: Pholiota squarrosa: 3times
      misclassified as: Omphalotus olivascens: 3times
      misclassified as: Trametes hirsuta: 3times
      misclassified as: Trametes gibbosa: 3times
      misclassified as: Daedaleopsis tricolor: 3times
      misclassified as: Inonotus obliquus: 2times
      misclassified as: Volvopluteus gloiocephalus: 2times
      misclassified as: Kuehneromyces mutabilis: 2times
      misclassified as: Hygrophoropsis aurantiaca: 2times
      misclassified as: Phyllotopsis nidulans: 2times
      misclassified as: Mycena haematopus: 2times
      misclassified as: Panellus stipticus: 2times
      misclassified as: Amanita amerirubescens: 2times
      misclassified as: Coprinellus disseminatus: 1times
      misclassified as: Verpa bohemica: 1times
      misclassified as: Ischnoderma resinosum: 1times
      misclassified as: Clitocybe nuda: 1times
      misclassified as: Hypholoma fasciculare: 1times
      misclassified as: Tylopilus felleus: 1times
      misclassified as: Amanita citrina: 1times
      misclassified as: Amanita phalloides: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Coprinopsis lagopus: 1times
      misclassified as: Chlorophyllum brunneum: 1times
      misclassified as: Pseudohydnum gelatinosum: 1times
      misclassified as: Panaeolus papilionaceus: 1times
      misclassified as: Stropharia aeruginosa: 1times
      misclassified as: Peltigera aphthosa: 1times
      misclassified as: Tricholomopsis rutilans: 1times
      misclassified as: Suillus luteus: 1times
      misclassified as: Suillus grevillei: 1times
      misclassified as: Amanita brunnescens: 1times
      misclassified as: Bjerkandera adusta: 1times
      misclassified as: Macrolepiota procera: 1times
      misclassified as: Boletus rex-veris: 1times
      misclassified as: Mutinus ravenelii: 1times
      misclassified as: Rhytisma acerinum: 1times
      misclassified as: Phellinus tremulae: 1times
      misclassified as: Grifola frondosa: 1times
      misclassified as: Lepista nuda: 1times
      misclassified as: Boletus edulis: 1times

   Psathyrella candolleana:
      misclassified as: Volvopluteus gloiocephalus: 57times
      misclassified as: Coprinellus micaceus: 54times
      misclassified as: Amanita velosa: 44times
      misclassified as: Psilocybe ovoideocystidiata: 33times
      misclassified as: Bolbitius titubans: 31times
      misclassified as: Amanita rubescens: 30times
      misclassified as: Kuehneromyces mutabilis: 28times
      misclassified as: Armillaria borealis: 28times
      misclassified as: Amanita amerirubescens: 27times
      misclassified as: Armillaria mellea: 27times
      misclassified as: Armillaria tabescens: 26times
      misclassified as: Amanita phalloides: 26times
      misclassified as: Psilocybe cyanescens: 23times
      misclassified as: Amanita persicina: 22times
      misclassified as: Amanita muscaria: 19times
      misclassified as: Pholiota squarrosa: 17times
      misclassified as: Amanita pantherina: 15times
      misclassified as: Apioperdon pyriforme: 14times
      misclassified as: Psilocybe caerulescens: 14times
      misclassified as: Pleurotus ostreatus: 13times
      misclassified as: Chlorophyllum molybdites: 12times
      misclassified as: Leucoagaricus leucothites: 12times
      misclassified as: Leucoagaricus americanus: 12times
      misclassified as: Peltigera aphthosa: 12times
      misclassified as: Grifola frondosa: 10times
      misclassified as: Hypholoma lateritium: 9times
      misclassified as: Flammulina velutipes: 9times
      misclassified as: Amanita brunnescens: 8times
      misclassified as: Clitocybe nuda: 8times
      misclassified as: Cryptoporus volvatus: 8times
      misclassified as: Omphalotus olivascens: 8times
      misclassified as: Lycoperdon pyriforme: 7times
      misclassified as: Stropharia ambigua: 6times
      misclassified as: Agaricus xanthodermus: 6times
      misclassified as: Pleurotus pulmonarius: 6times
      misclassified as: Hypholoma fasciculare: 6times
      misclassified as: Phyllotopsis nidulans: 6times
      misclassified as: Amanita augusta: 5times
      misclassified as: Coprinopsis atramentaria: 5times
      misclassified as: Pholiota aurivella: 5times
      misclassified as: Psilocybe pelliculosa: 5times
      misclassified as: Mycena haematopus: 4times
      misclassified as: Amanita calyptroderma: 4times
      misclassified as: Cerioporus squamosus: 4times
      misclassified as: Coprinellus disseminatus: 3times
      misclassified as: Tricholoma murrillianum: 3times
      misclassified as: Coprinus comatus: 3times
      misclassified as: Ischnoderma resinosum: 3times
