epoch,batch,train_loss,val_top1,val_top5,val_balanced,val_f1,val_loss,learning_rate,temperature,grad_norm
69,80,0.368171,,,,,,7.62e-04,0.0050,0.0
69,100,0.391477,,,,,,7.62e-04,0.0050,0.0
69,120,0.378776,,,,,,7.62e-04,0.0050,0.0
69,140,0.356190,,,,,,7.61e-04,0.0050,0.0
69,160,0.376698,,,,,,7.61e-04,0.0050,0.0
69,180,0.376220,,,,,,7.61e-04,0.0050,0.0
69,200,0.387308,,,,,,7.60e-04,0.0050,0.0
69,220,0.405256,,,,,,7.60e-04,0.0050,0.0
69,240,0.364749,,,,,,7.60e-04,0.0050,0.0
69,260,0.358953,,,,,,7.59e-04,0.0050,0.0
69,280,0.398171,,,,,,7.59e-04,0.0050,0.0
69,300,0.382740,,,,,,7.58e-04,0.0050,0.0
69,320,0.400154,,,,,,7.58e-04,0.0050,0.0
69,340,0.401333,,,,,,7.58e-04,0.0050,0.0
69,360,0.378598,,,,,,7.57e-04,0.0050,0.0
69,380,0.364395,,,,,,7.57e-04,0.0050,0.0
69,-1,0.376832,0.865459,0.967405,0.846239,0.833231,0.837470,,,,
70,20,0.374625,,,,,,7.57e-04,0.0050,0.0
70,40,0.373523,,,,,,7.56e-04,0.0050,0.0
70,60,0.375510,,,,,,7.56e-04,0.0050,0.0
70,80,0.379999,,,,,,7.56e-04,0.0050,0.0
70,100,0.369027,,,,,,7.55e-04,0.0050,0.0
70,120,0.361002,,,,,,7.55e-04,0.0050,0.0
70,140,0.364392,,,,,,7.54e-04,0.0050,0.0
70,160,0.404341,,,,,,7.54e-04,0.0050,0.0
70,180,0.398951,,,,,,7.54e-04,0.0050,0.0
70,200,0.377183,,,,,,7.53e-04,0.0050,0.0
70,220,0.370781,,,,,,7.53e-04,0.0050,0.0
70,240,0.397808,,,,,,7.53e-04,0.0050,0.0
70,260,0.372255,,,,,,7.52e-04,0.0050,0.0
70,280,0.375042,,,,,,7.52e-04,0.0050,0.0
70,300,0.359645,,,,,,7.52e-04,0.0050,0.0
70,320,0.384895,,,,,,7.51e-04,0.0050,0.0
70,340,0.378811,,,,,,7.51e-04,0.0050,0.0
70,360,0.379375,,,,,,7.50e-04,0.0050,0.0
70,380,0.399990,,,,,,7.50e-04,0.0050,0.0
70,-1,0.374923,0.866611,0.967597,0.838616,0.836149,0.816653,,,,
71,20,0.378586,,,,,,7.50e-04,0.0050,0.0
71,40,0.370630,,,,,,7.49e-04,0.0050,0.0
71,60,0.369135,,,,,,7.49e-04,0.0050,0.0
71,80,0.384664,,,,,,7.49e-04,0.0050,0.0
71,100,0.374033,,,,,,7.48e-04,0.0050,0.0
71,120,0.401753,,,,,,7.48e-04,0.0050,0.0
71,140,0.378059,,,,,,7.47e-04,0.0050,0.0
71,160,0.370991,,,,,,7.47e-04,0.0050,0.0
71,180,0.374241,,,,,,7.47e-04,0.0050,0.0
71,200,0.382418,,,,,,7.46e-04,0.0050,0.0
71,220,0.383342,,,,,,7.46e-04,0.0050,0.0
71,240,0.366477,,,,,,7.46e-04,0.0050,0.0
71,260,0.379578,,,,,,7.45e-04,0.0050,0.0
71,280,0.383945,,,,,,7.45e-04,0.0050,0.0
71,300,0.372299,,,,,,7.45e-04,0.0050,0.0
71,320,0.376180,,,,,,7.44e-04,0.0050,0.0
71,340,0.369117,,,,,,7.44e-04,0.0050,0.0
71,360,0.370976,,,,,,7.43e-04,0.0050,0.0
71,380,0.388186,,,,,,7.43e-04,0.0050,0.0
71,-1,0.373164,0.866035,0.966701,0.841844,0.834399,0.840166,,,,
72,20,0.348493,,,,,,7.43e-04,0.0050,0.0
72,40,0.397659,,,,,,7.42e-04,0.0050,0.0
72,60,0.355746,,,,,,7.42e-04,0.0050,0.0
72,80,0.388693,,,,,,7.42e-04,0.0050,0.0
72,100,0.377147,,,,,,7.41e-04,0.0050,0.0
72,120,0.381185,,,,,,7.41e-04,0.0050,0.0
72,140,0.375012,,,,,,7.40e-04,0.0050,0.0
72,160,0.359074,,,,,,7.40e-04,0.0050,0.0
72,180,0.387540,,,,,,7.40e-04,0.0050,0.0
72,200,0.378662,,,,,,7.39e-04,0.0050,0.0
72,220,0.378038,,,,,,7.39e-04,0.0050,0.0
72,240,0.361843,,,,,,7.39e-04,0.0050,0.0
72,260,0.378447,,,,,,7.38e-04,0.0050,0.0
72,280,0.372216,,,,,,7.38e-04,0.0050,0.0
72,300,0.377051,,,,,,7.37e-04,0.0050,0.0
72,320,0.373673,,,,,,7.37e-04,0.0050,0.0
72,340,0.373850,,,,,,7.37e-04,0.0050,0.0
72,360,0.372805,,,,,,7.36e-04,0.0050,0.0
72,380,0.370684,,,,,,7.36e-04,0.0050,0.0
72,-1,0.371717,0.858414,0.965484,0.834867,0.823778,0.856946,,,,
73,20,0.361792,,,,,,7.36e-04,0.0050,0.0
73,40,0.362930,,,,,,7.35e-04,0.0050,0.0
73,60,0.359649,,,,,,7.35e-04,0.0050,0.0
73,80,0.381195,,,,,,7.34e-04,0.0050,0.0
73,100,0.380217,,,,,,7.34e-04,0.0050,0.0
73,120,0.356695,,,,,,7.34e-04,0.0050,0.0
73,140,0.360978,,,,,,7.33e-04,0.0050,0.0
73,160,0.375969,,,,,,7.33e-04,0.0050,0.0
73,180,0.400909,,,,,,7.33e-04,0.0050,0.0
73,200,0.349886,,,,,,7.32e-04,0.0050,0.0
73,220,0.374155,,,,,,7.32e-04,0.0050,0.0
73,240,0.363802,,,,,,7.31e-04,0.0050,0.0
73,260,0.351673,,,,,,7.31e-04,0.0050,0.0
73,280,0.378023,,,,,,7.31e-04,0.0050,0.0
73,300,0.395335,,,,,,7.30e-04,0.0050,0.0
73,320,0.354276,,,,,,7.30e-04,0.0050,0.0
73,340,0.376458,,,,,,7.30e-04,0.0050,0.0
73,360,0.360496,,,,,,7.29e-04,0.0050,0.0
73,380,0.368111,,,,,,7.29e-04,0.0050,0.0
73,-1,0.369816,0.863986,0.967982,0.839014,0.833506,0.838391,,,,
74,20,0.362694,,,,,,7.28e-04,0.0050,0.0
74,40,0.365699,,,,,,7.28e-04,0.0050,0.0
74,60,0.374752,,,,,,7.28e-04,0.0050,0.0
74,80,0.374587,,,,,,7.27e-04,0.0050,0.0
74,100,0.357092,,,,,,7.27e-04,0.0050,0.0
74,120,0.379515,,,,,,7.27e-04,0.0050,0.0
74,140,0.361590,,,,,,7.26e-04,0.0050,0.0
74,160,0.373520,,,,,,7.26e-04,0.0050,0.0
74,180,0.373347,,,,,,7.25e-04,0.0050,0.0
74,200,0.371834,,,,,,7.25e-04,0.0050,0.0
74,220,0.352980,,,,,,7.25e-04,0.0050,0.0
74,240,0.378646,,,,,,7.24e-04,0.0050,0.0
74,260,0.362601,,,,,,7.24e-04,0.0050,0.0
74,280,0.358968,,,,,,7.24e-04,0.0050,0.0
74,300,0.377551,,,,,,7.23e-04,0.0050,0.0
74,320,0.359890,,,,,,7.23e-04,0.0050,0.0
74,340,0.369845,,,,,,7.22e-04,0.0050,0.0
74,360,0.364078,,,,,,7.22e-04,0.0050,0.0
74,380,0.372422,,,,,,7.22e-04,0.0050,0.0
74,-1,0.368760,0.867956,0.970031,0.840288,0.837227,0.812508,,,,
75,20,0.354611,,,,,,7.21e-04,0.0050,0.0
75,40,0.386043,,,,,,7.21e-04,0.0050,0.0
75,60,0.371417,,,,,,7.20e-04,0.0050,0.0
75,80,0.365318,,,,,,7.20e-04,0.0050,0.0
75,100,0.372004,,,,,,7.20e-04,0.0050,0.0
75,120,0.355582,,,,,,7.19e-04,0.0050,0.0
75,140,0.358092,,,,,,7.19e-04,0.0050,0.0
75,160,0.370661,,,,,,7.19e-04,0.0050,0.0
75,180,0.373933,,,,,,7.18e-04,0.0050,0.0
75,200,0.363592,,,,,,7.18e-04,0.0050,0.0
75,220,0.371496,,,,,,7.17e-04,0.0050,0.0
75,240,0.385035,,,,,,7.17e-04,0.0050,0.0
75,260,0.376328,,,,,,7.17e-04,0.0050,0.0
75,280,0.392102,,,,,,7.16e-04,0.0050,0.0
75,300,0.359368,,,,,,7.16e-04,0.0050,0.0
75,320,0.349790,,,,,,7.16e-04,0.0050,0.0
75,340,0.377051,,,,,,7.15e-04,0.0050,0.0
75,360,0.357699,,,,,,7.15e-04,0.0050,0.0
75,380,0.377559,,,,,,7.14e-04,0.0050,0.0
75,-1,0.368095,0.860400,0.967085,0.837220,0.828270,0.845609,,,,
76,20,0.384593,,,,,,7.14e-04,0.0050,0.0
76,40,0.344971,,,,,,7.14e-04,0.0050,0.0
76,60,0.368562,,,,,,7.13e-04,0.0050,0.0
76,80,0.367772,,,,,,7.13e-04,0.0050,0.0
76,100,0.382447,,,,,,7.12e-04,0.0050,0.0
76,120,0.378026,,,,,,7.12e-04,0.0050,0.0
76,140,0.365816,,,,,,7.12e-04,0.0050,0.0
76,160,0.369743,,,,,,7.11e-04,0.0050,0.0
76,180,0.373738,,,,,,7.11e-04,0.0050,0.0
76,200,0.357202,,,,,,7.11e-04,0.0050,0.0
76,220,0.362352,,,,,,7.10e-04,0.0050,0.0
76,240,0.354151,,,,,,7.10e-04,0.0050,0.0
76,260,0.360915,,,,,,7.09e-04,0.0050,0.0
76,280,0.357168,,,,,,7.09e-04,0.0050,0.0
76,300,0.364568,,,,,,7.09e-04,0.0050,0.0
76,320,0.367267,,,,,,7.08e-04,0.0050,0.0
76,340,0.374313,,,,,,7.08e-04,0.0050,0.0
76,360,0.372270,,,,,,7.07e-04,0.0050,0.0
76,380,0.385945,,,,,,7.07e-04,0.0050,0.0
76,-1,0.368307,0.864818,0.968942,0.838179,0.833350,0.828649,,,,
77,20,0.365143,,,,,,7.07e-04,0.0050,0.0
77,40,0.363948,,,,,,7.06e-04,0.0050,0.0
77,60,0.362193,,,,,,7.06e-04,0.0050,0.0
77,80,0.353778,,,,,,7.06e-04,0.0050,0.0
77,100,0.379230,,,,,,7.05e-04,0.0050,0.0
77,120,0.382192,,,,,,7.05e-04,0.0050,0.0
77,140,0.380199,,,,,,7.04e-04,0.0050,0.0
77,160,0.368907,,,,,,7.04e-04,0.0050,0.0
77,180,0.384580,,,,,,7.04e-04,0.0050,0.0
77,200,0.389919,,,,,,7.03e-04,0.0050,0.0
77,220,0.386636,,,,,,7.03e-04,0.0050,0.0
77,240,0.368641,,,,,,7.02e-04,0.0050,0.0
77,260,0.371290,,,,,,7.02e-04,0.0050,0.0
77,280,0.401795,,,,,,7.02e-04,0.0050,0.0
77,300,0.399067,,,,,,7.01e-04,0.0050,0.0
77,320,0.376531,,,,,,7.01e-04,0.0050,0.0
77,340,0.365903,,,,,,7.01e-04,0.0050,0.0
77,360,0.362348,,,,,,7.00e-04,0.0050,0.0
77,380,0.363868,,,,,,7.00e-04,0.0050,0.0
77,-1,0.366868,0.865266,0.966957,0.834282,0.830917,0.847739,,,,
78,20,0.365442,,,,,,6.99e-04,0.0050,0.0
78,40,0.366508,,,,,,6.99e-04,0.0050,0.0
78,60,0.356385,,,,,,6.99e-04,0.0050,0.0
78,80,0.366258,,,,,,6.98e-04,0.0050,0.0
78,100,0.363909,,,,,,6.98e-04,0.0050,0.0
78,120,0.349058,,,,,,6.97e-04,0.0050,0.0
78,140,0.398950,,,,,,6.97e-04,0.0050,0.0
78,160,0.362361,,,,,,6.97e-04,0.0050,0.0
78,180,0.348080,,,,,,6.96e-04,0.0050,0.0
78,200,0.390460,,,,,,6.96e-04,0.0050,0.0
78,220,0.345145,,,,,,6.95e-04,0.0050,0.0
78,240,0.358811,,,,,,6.95e-04,0.0050,0.0
78,260,0.381177,,,,,,6.95e-04,0.0050,0.0
78,280,0.374391,,,,,,6.94e-04,0.0050,0.0
78,300,0.380098,,,,,,6.94e-04,0.0050,0.0
78,320,0.369778,,,,,,6.94e-04,0.0050,0.0
78,340,0.380580,,,,,,6.93e-04,0.0050,0.0
78,360,0.377283,,,,,,6.93e-04,0.0050,0.0
78,380,0.348654,,,,,,6.92e-04,0.0050,0.0
78,-1,0.365780,0.862641,0.967789,0.840162,0.830197,0.832885,,,,
79,20,0.355309,,,,,,6.92e-04,0.0050,0.0
79,40,0.365019,,,,,,6.91e-04,0.0050,0.0
79,60,0.361600,,,,,,6.91e-04,0.0050,0.0
79,80,0.353408,,,,,,6.91e-04,0.0050,0.0
79,100,0.385660,,,,,,6.90e-04,0.0050,0.0
79,120,0.377492,,,,,,6.90e-04,0.0050,0.0
79,140,0.351830,,,,,,6.90e-04,0.0050,0.0
79,160,0.365242,,,,,,6.89e-04,0.0050,0.0
79,180,0.373070,,,,,,6.89e-04,0.0050,0.0
79,200,0.361222,,,,,,6.88e-04,0.0050,0.0
79,220,0.352446,,,,,,6.88e-04,0.0050,0.0
79,240,0.342991,,,,,,6.88e-04,0.0050,0.0
79,260,0.360209,,,,,,6.87e-04,0.0050,0.0
79,280,0.346179,,,,,,6.87e-04,0.0050,0.0
79,300,0.346539,,,,,,6.86e-04,0.0050,0.0
79,320,0.369326,,,,,,6.86e-04,0.0050,0.0
79,340,0.353487,,,,,,6.86e-04,0.0050,0.0
79,360,0.370320,,,,,,6.85e-04,0.0050,0.0
79,380,0.357575,,,,,,6.85e-04,0.0050,0.0
79,-1,0.364422,0.868724,0.967918,0.843445,0.836995,0.830180,,,,
80,20,0.356945,,,,,,6.84e-04,0.0050,0.0
80,40,0.352772,,,,,,6.84e-04,0.0050,0.0
80,60,0.367486,,,,,,6.84e-04,0.0050,0.0
80,80,0.354257,,,,,,6.83e-04,0.0050,0.0
80,100,0.357382,,,,,,6.83e-04,0.0050,0.0
80,120,0.348625,,,,,,6.82e-04,0.0050,0.0
80,140,0.363033,,,,,,6.82e-04,0.0050,0.0
80,160,0.352392,,,,,,6.82e-04,0.0050,0.0
80,180,0.355335,,,,,,6.81e-04,0.0050,0.0
80,200,0.358637,,,,,,6.81e-04,0.0050,0.0
80,220,0.355534,,,,,,6.81e-04,0.0050,0.0
80,240,0.351329,,,,,,6.80e-04,0.0050,0.0
80,260,0.366595,,,,,,6.80e-04,0.0050,0.0
80,280,0.343833,,,,,,6.79e-04,0.0050,0.0
80,300,0.377403,,,,,,6.79e-04,0.0050,0.0
80,320,0.370594,,,,,,6.79e-04,0.0050,0.0
80,340,0.357423,,,,,,6.78e-04,0.0050,0.0
80,360,0.363346,,,,,,6.78e-04,0.0050,0.0
80,380,0.351707,,,,,,6.77e-04,0.0050,0.0
80,-1,0.362439,0.873847,0.969198,0.848938,0.842232,0.814229,,,,
81,20,0.346995,,,,,,6.77e-04,0.0050,0.0
81,40,0.362429,,,,,,6.77e-04,0.0050,0.0
81,60,0.360293,,,,,,6.76e-04,0.0050,0.0
81,80,0.348953,,,,,,6.76e-04,0.0050,0.0
81,100,0.359857,,,,,,6.75e-04,0.0050,0.0
81,120,0.362636,,,,,,6.75e-04,0.0050,0.0
81,140,0.367752,,,,,,6.75e-04,0.0050,0.0
81,160,0.367264,,,,,,6.74e-04,0.0050,0.0
81,180,0.367701,,,,,,6.74e-04,0.0050,0.0
81,200,0.360873,,,,,,6.73e-04,0.0050,0.0
81,220,0.358256,,,,,,6.73e-04,0.0050,0.0
81,240,0.366250,,,,,,6.73e-04,0.0050,0.0
81,260,0.380399,,,,,,6.72e-04,0.0050,0.0
81,280,0.348156,,,,,,6.72e-04,0.0050,0.0
81,300,0.352221,,,,,,6.71e-04,0.0050,0.0
81,320,0.353371,,,,,,6.71e-04,0.0050,0.0
81,340,0.358653,,,,,,6.71e-04,0.0050,0.0
81,360,0.373716,,,,,,6.70e-04,0.0050,0.0
81,380,0.365591,,,,,,6.70e-04,0.0050,0.0
81,-1,0.362500,0.866227,0.967469,0.840209,0.832016,0.827774,,,,
82,20,0.358654,,,,,,6.69e-04,0.0050,0.0
82,40,0.351514,,,,,,6.69e-04,0.0050,0.0
82,60,0.353648,,,,,,6.69e-04,0.0050,0.0
82,80,0.356083,,,,,,6.68e-04,0.0050,0.0
82,100,0.370137,,,,,,6.68e-04,0.0050,0.0
82,120,0.348330,,,,,,6.67e-04,0.0050,0.0
82,140,0.357677,,,,,,6.67e-04,0.0050,0.0
82,160,0.347243,,,,,,6.67e-04,0.0050,0.0
82,180,0.354036,,,,,,6.66e-04,0.0050,0.0
82,200,0.351994,,,,,,6.66e-04,0.0050,0.0
82,220,0.364359,,,,,,6.65e-04,0.0050,0.0
82,240,0.372452,,,,,,6.65e-04,0.0050,0.0
82,260,0.361755,,,,,,6.65e-04,0.0050,0.0
82,280,0.366332,,,,,,6.64e-04,0.0050,0.0
82,300,0.371456,,,,,,6.64e-04,0.0050,0.0
82,320,0.366923,,,,,,6.63e-04,0.0050,0.0
82,340,0.374941,,,,,,6.63e-04,0.0050,0.0
82,360,0.358455,,,,,,6.63e-04,0.0050,0.0
82,380,0.360997,,,,,,6.62e-04,0.0050,0.0
82,-1,0.361331,0.870581,0.968430,0.844515,0.839070,0.818396,,,,
83,20,0.366896,,,,,,6.62e-04,0.0050,0.0
83,40,0.357573,,,,,,6.61e-04,0.0050,0.0
83,60,0.350404,,,,,,6.61e-04,0.0050,0.0
83,80,0.343209,,,,,,6.61e-04,0.0050,0.0
83,100,0.367913,,,,,,6.60e-04,0.0050,0.0
83,120,0.360341,,,,,,6.60e-04,0.0050,0.0
83,140,0.346343,,,,,,6.59e-04,0.0050,0.0
83,160,0.349256,,,,,,6.59e-04,0.0050,0.0
83,180,0.360382,,,,,,6.59e-04,0.0050,0.0
83,200,0.364432,,,,,,6.58e-04,0.0050,0.0
83,220,0.354481,,,,,,6.58e-04,0.0050,0.0
83,240,0.376999,,,,,,6.57e-04,0.0050,0.0
83,260,0.356775,,,,,,6.57e-04,0.0050,0.0
83,280,0.392797,,,,,,6.57e-04,0.0050,0.0
83,300,0.350648,,,,,,6.56e-04,0.0050,0.0
83,320,0.364550,,,,,,6.56e-04,0.0050,0.0
83,340,0.351042,,,,,,6.55e-04,0.0050,0.0
83,360,0.368699,,,,,,6.55e-04,0.0050,0.0
83,380,0.352707,,,,,,6.55e-04,0.0050,0.0
83,-1,0.359985,0.863730,0.966060,0.838459,0.830324,0.837602,,,,
84,20,0.350970,,,,,,6.54e-04,0.0050,0.0
84,40,0.358647,,,,,,6.54e-04,0.0050,0.0
84,60,0.372266,,,,,,6.53e-04,0.0050,0.0
84,80,0.369739,,,,,,6.53e-04,0.0050,0.0
84,100,0.350010,,,,,,6.53e-04,0.0050,0.0
84,120,0.357247,,,,,,6.52e-04,0.0050,0.0
84,140,0.344330,,,,,,6.52e-04,0.0050,0.0
84,160,0.369544,,,,,,6.51e-04,0.0050,0.0
84,180,0.353443,,,,,,6.51e-04,0.0050,0.0
84,200,0.375800,,,,,,6.51e-04,0.0050,0.0
84,220,0.376691,,,,,,6.50e-04,0.0050,0.0
84,240,0.367829,,,,,,6.50e-04,0.0050,0.0
84,260,0.349773,,,,,,6.49e-04,0.0050,0.0
84,280,0.368663,,,,,,6.49e-04,0.0050,0.0
84,300,0.343996,,,,,,6.49e-04,0.0050,0.0
84,320,0.350185,,,,,,6.48e-04,0.0050,0.0
84,340,0.361443,,,,,,6.48e-04,0.0050,0.0
84,360,0.356742,,,,,,6.47e-04,0.0050,0.0
84,380,0.351743,,,,,,6.47e-04,0.0050,0.0
84,-1,0.358636,0.866355,0.966637,0.840109,0.834418,0.837936,,,,
85,20,0.358073,,,,,,6.46e-04,0.0050,0.0
85,40,0.352747,,,,,,6.46e-04,0.0050,0.0
85,60,0.363172,,,,,,6.46e-04,0.0050,0.0
85,80,0.366260,,,,,,6.45e-04,0.0050,0.0
85,100,0.347207,,,,,,6.45e-04,0.0050,0.0
85,120,0.355523,,,,,,6.44e-04,0.0050,0.0
85,140,0.339541,,,,,,6.44e-04,0.0050,0.0
85,160,0.367741,,,,,,6.44e-04,0.0050,0.0
85,180,0.352507,,,,,,6.43e-04,0.0050,0.0
85,200,0.361501,,,,,,6.43e-04,0.0050,0.0
85,220,0.364511,,,,,,6.42e-04,0.0050,0.0
85,240,0.354887,,,,,,6.42e-04,0.0050,0.0
85,260,0.368046,,,,,,6.42e-04,0.0050,0.0
85,280,0.360693,,,,,,6.41e-04,0.0050,0.0
85,300,0.352598,,,,,,6.41e-04,0.0050,0.0
85,320,0.368940,,,,,,6.40e-04,0.0050,0.0
85,340,0.353993,,,,,,6.40e-04,0.0050,0.0
85,360,0.358789,,,,,,6.40e-04,0.0050,0.0
85,380,0.379515,,,,,,6.39e-04,0.0050,0.0
85,-1,0.359865,0.870133,0.967853,0.846452,0.838959,0.810571,,,,
86,20,0.353421,,,,,,6.39e-04,0.0050,0.0
86,40,0.352833,,,,,,6.38e-04,0.0050,0.0
86,60,0.353776,,,,,,6.38e-04,0.0050,0.0
86,80,0.386414,,,,,,6.37e-04,0.0050,0.0
86,100,0.363525,,,,,,6.37e-04,0.0050,0.0
86,120,0.359691,,,,,,6.37e-04,0.0050,0.0
86,140,0.355296,,,,,,6.36e-04,0.0050,0.0
86,160,0.366649,,,,,,6.36e-04,0.0050,0.0
86,180,0.383053,,,,,,6.35e-04,0.0050,0.0
86,200,0.358905,,,,,,6.35e-04,0.0050,0.0
86,220,0.366500,,,,,,6.35e-04,0.0050,0.0
86,240,0.364035,,,,,,6.34e-04,0.0050,0.0
86,260,0.347182,,,,,,6.34e-04,0.0050,0.0
86,280,0.353916,,,,,,6.33e-04,0.0050,0.0
86,300,0.359963,,,,,,6.33e-04,0.0050,0.0
86,320,0.349979,,,,,,6.33e-04,0.0050,0.0
86,340,0.352796,,,,,,6.32e-04,0.0050,0.0
86,360,0.349613,,,,,,6.32e-04,0.0050,0.0
86,380,0.357508,,,,,,6.31e-04,0.0050,0.0
86,-1,0.357062,0.866995,0.965996,0.844121,0.836917,0.834908,,,,
87,20,0.356961,,,,,,6.31e-04,0.0050,0.0
87,40,0.367089,,,,,,6.31e-04,0.0050,0.0
87,60,0.361305,,,,,,6.30e-04,0.0050,0.0
87,80,0.352501,,,,,,6.30e-04,0.0050,0.0
87,100,0.356873,,,,,,6.29e-04,0.0050,0.0
87,120,0.350301,,,,,,6.29e-04,0.0050,0.0
87,140,0.364628,,,,,,6.29e-04,0.0050,0.0
87,160,0.351969,,,,,,6.28e-04,0.0050,0.0
87,180,0.350506,,,,,,6.28e-04,0.0050,0.0
87,200,0.338695,,,,,,6.27e-04,0.0050,0.0
87,220,0.354667,,,,,,6.27e-04,0.0050,0.0
87,240,0.353611,,,,,,6.26e-04,0.0050,0.0
87,260,0.362216,,,,,,6.26e-04,0.0050,0.0
87,280,0.359803,,,,,,6.26e-04,0.0050,0.0
87,300,0.350268,,,,,,6.25e-04,0.0050,0.0
87,320,0.356405,,,,,,6.25e-04,0.0050,0.0
87,340,0.361440,,,,,,6.24e-04,0.0050,0.0
87,360,0.363914,,,,,,6.24e-04,0.0050,0.0
87,380,0.378229,,,,,,6.24e-04,0.0050,0.0
87,-1,0.356066,0.868084,0.967725,0.844759,0.837433,0.823491,,,,
88,20,0.336910,,,,,,6.23e-04,0.0050,0.0
88,40,0.346548,,,,,,6.23e-04,0.0050,0.0
88,60,0.337668,,,,,,6.22e-04,0.0050,0.0
88,80,0.345200,,,,,,6.22e-04,0.0050,0.0
88,100,0.359820,,,,,,6.22e-04,0.0050,0.0
88,120,0.373408,,,,,,6.21e-04,0.0050,0.0
88,140,0.343850,,,,,,6.21e-04,0.0050,0.0
88,160,0.354892,,,,,,6.20e-04,0.0050,0.0
88,180,0.358484,,,,,,6.20e-04,0.0050,0.0
88,200,0.350328,,,,,,6.19e-04,0.0050,0.0
88,220,0.347636,,,,,,6.19e-04,0.0050,0.0
88,240,0.363663,,,,,,6.19e-04,0.0050,0.0
88,260,0.356849,,,,,,6.18e-04,0.0050,0.0
88,280,0.353215,,,,,,6.18e-04,0.0050,0.0
88,300,0.357522,,,,,,6.17e-04,0.0050,0.0
88,320,0.352472,,,,,,6.17e-04,0.0050,0.0
88,340,0.338463,,,,,,6.17e-04,0.0050,0.0
88,360,0.364733,,,,,,6.16e-04,0.0050,0.0
88,380,0.360528,,,,,,6.16e-04,0.0050,0.0
88,-1,0.355122,0.868276,0.968558,0.842152,0.835141,0.817383,,,,
89,20,0.346456,,,,,,6.15e-04,0.0050,0.0
89,40,0.352062,,,,,,6.15e-04,0.0050,0.0
89,60,0.348442,,,,,,6.15e-04,0.0050,0.0
89,80,0.361097,,,,,,6.14e-04,0.0050,0.0
89,100,0.348379,,,,,,6.14e-04,0.0050,0.0
89,120,0.361519,,,,,,6.13e-04,0.0050,0.0
89,140,0.337879,,,,,,6.13e-04,0.0050,0.0
89,160,0.351087,,,,,,6.12e-04,0.0050,0.0
89,180,0.363848,,,,,,6.12e-04,0.0050,0.0
89,200,0.340927,,,,,,6.12e-04,0.0050,0.0
89,220,0.357927,,,,,,6.11e-04,0.0050,0.0
89,240,0.375732,,,,,,6.11e-04,0.0050,0.0
89,260,0.352479,,,,,,6.10e-04,0.0050,0.0
89,280,0.353408,,,,,,6.10e-04,0.0050,0.0
89,300,0.356679,,,,,,6.10e-04,0.0050,0.0
89,320,0.347183,,,,,,6.09e-04,0.0050,0.0
89,340,0.356726,,,,,,6.09e-04,0.0050,0.0
89,360,0.367093,,,,,,6.08e-04,0.0050,0.0
89,380,0.342462,,,,,,6.08e-04,0.0050,0.0
89,-1,0.356002,0.872054,0.967149,0.845810,0.841243,0.806819,,,,
90,20,0.378233,,,,,,6.07e-04,0.0050,0.0
90,40,0.359127,,,,,,6.07e-04,0.0050,0.0
90,60,0.346412,,,,,,6.07e-04,0.0050,0.0
90,80,0.356777,,,,,,6.06e-04,0.0050,0.0
90,100,0.362857,,,,,,6.06e-04,0.0050,0.0
90,120,0.364057,,,,,,6.05e-04,0.0050,0.0
90,140,0.348015,,,,,,6.05e-04,0.0050,0.0
90,160,0.343814,,,,,,6.05e-04,0.0050,0.0
90,180,0.350919,,,,,,6.04e-04,0.0050,0.0
90,200,0.356880,,,,,,6.04e-04,0.0050,0.0
90,220,0.373684,,,,,,6.03e-04,0.0050,0.0
90,240,0.365003,,,,,,6.03e-04,0.0050,0.0
90,260,0.357915,,,,,,6.03e-04,0.0050,0.0
90,280,0.340384,,,,,,6.02e-04,0.0050,0.0
90,300,0.352243,,,,,,6.02e-04,0.0050,0.0
90,320,0.337528,,,,,,6.01e-04,0.0050,0.0
90,340,0.366443,,,,,,6.01e-04,0.0050,0.0
90,360,0.368407,,,,,,6.01e-04,0.0050,0.0
90,380,0.346560,,,,,,6.00e-04,0.0050,0.0
90,-1,0.354381,0.869237,0.967533,0.844231,0.838456,0.808478,,,,
91,20,0.345896,,,,,,6.00e-04,0.0050,0.0
91,40,0.355005,,,,,,5.99e-04,0.0050,0.0
91,60,0.349607,,,,,,5.99e-04,0.0050,0.0
91,80,0.338870,,,,,,5.98e-04,0.0050,0.0
91,100,0.367900,,,,,,5.98e-04,0.0050,0.0
91,120,0.351054,,,,,,5.98e-04,0.0050,0.0
91,140,0.369663,,,,,,5.97e-04,0.0050,0.0
91,160,0.347097,,,,,,5.97e-04,0.0050,0.0
91,180,0.340453,,,,,,5.96e-04,0.0050,0.0
91,200,0.357629,,,,,,5.96e-04,0.0050,0.0
91,220,0.353540,,,,,,5.95e-04,0.0050,0.0
91,240,0.351203,,,,,,5.95e-04,0.0050,0.0
91,260,0.365025,,,,,,5.95e-04,0.0050,0.0
91,280,0.345005,,,,,,5.94e-04,0.0050,0.0
91,300,0.358132,,,,,,5.94e-04,0.0050,0.0
91,320,0.365798,,,,,,5.93e-04,0.0050,0.0
91,340,0.346083,,,,,,5.93e-04,0.0050,0.0
91,360,0.348906,,,,,,5.93e-04,0.0050,0.0
91,380,0.349522,,,,,,5.92e-04,0.0050,0.0
91,-1,0.353068,0.872631,0.968750,0.846161,0.841815,0.810229,,,,
